Sim Time,X Pos,Y Pos,Z Pos,Phi,Theta,Psi,Height Setpoint,Phi Setpoint,Theta Setpoint,Heading Setpoint
491.52,8.87349e-09,4.79003e-09,3.99998,-9.37956e-13,5.13096e-12,24.891,4,0,0,25
491.53,8.87421e-09,4.79045e-09,3.99998,-9.37999e-13,5.13105e-12,24.8919,4,0,0,25
491.54,8.87493e-09,4.79088e-09,3.99998,-9.38042e-13,5.13114e-12,24.8928,4,0,0,25
491.55,8.87566e-09,4.7913e-09,3.99998,-9.38085e-13,5.13123e-12,24.8938,4,0,0,25
491.56,8.87638e-09,4.79172e-09,3.99998,-9.38128e-13,5.13132e-12,24.8947,4,0,0,25
491.57,8.87711e-09,4.79214e-09,3.99998,-9.38171e-13,5.13142e-12,24.8956,4,0,0,25
491.58,8.87783e-09,4.79256e-09,3.99998,-9.38214e-13,5.13151e-12,24.8966,4,0,0,25
491.59,8.87855e-09,4.79299e-09,3.99998,-9.38257e-13,5.1316e-12,24.8975,4,0,0,25
491.6,8.87928e-09,4.79341e-09,3.99998,-9.383e-13,5.13169e-12,24.8985,4,0,0,25
491.61,8.88e-09,4.79383e-09,3.99998,-9.38343e-13,5.13178e-12,24.8994,4,0,0,25
491.62,8.88072e-09,4.79425e-09,3.99998,-9.38387e-13,5.13186e-12,24.9004,4,0,0,25
491.63,8.88145e-09,4.79467e-09,3.99998,-9.3843e-13,5.13195e-12,24.9013,4,0,0,25
491.64,8.88217e-09,4.7951e-09,3.99998,-9.38473e-13,5.13204e-12,24.9023,4,0,0,25
491.65,8.8829e-09,4.79552e-09,3.99998,-9.38516e-13,5.13212e-12,24.9033,4,0,0,25
491.66,8.88362e-09,4.79594e-09,3.99998,-9.38559e-13,5.13221e-12,24.9043,4,0,0,25
491.67,8.88434e-09,4.79636e-09,3.99998,-9.38603e-13,5.1323e-12,24.9052,4,0,0,25
491.68,8.88507e-09,4.79678e-09,3.99998,-9.38646e-13,5.13238e-12,24.9062,4,0,0,25
491.69,8.88579e-09,4.79721e-09,3.99998,-9.38689e-13,5.13247e-12,24.9072,4,0,0,25
491.7,8.88651e-09,4.79763e-09,3.99998,-9.38733e-13,5.13256e-12,24.9082,4,0,0,25
491.71,8.88724e-09,4.79805e-09,3.99998,-9.38776e-13,5.13265e-12,24.9092,4,0,0,25
491.72,8.88796e-09,4.79847e-09,3.99998,-9.38819e-13,5.13274e-12,24.9102,4,0,0,25
491.73,8.88869e-09,4.79889e-09,3.99998,-9.38863e-13,5.13283e-12,24.9112,4,0,0,25
491.74,8.88941e-09,4.79932e-09,3.99998,-9.38906e-13,5.13291e-12,24.9123,4,0,0,25
491.75,8.89014e-09,4.79974e-09,3.99998,-9.3895e-13,5.133e-12,24.9133,4,0,0,25
491.76,8.89086e-09,4.80016e-09,3.99998,-9.38993e-13,5.13308e-12,24.9143,4,0,0,25
491.77,8.89158e-09,4.80058e-09,3.99998,-9.39036e-13,5.13316e-12,24.9153,4,0,0,25
491.78,8.89231e-09,4.80101e-09,3.99998,-9.3908e-13,5.13324e-12,24.9164,4,0,0,25
491.79,8.89303e-09,4.80143e-09,3.99998,-9.39123e-13,5.13333e-12,24.9174,4,0,0,25
491.8,8.89376e-09,4.80185e-09,3.99998,-9.39167e-13,5.13342e-12,24.9184,4,0,0,25
491.81,8.89448e-09,4.80227e-09,3.99998,-9.3921e-13,5.13351e-12,24.9195,4,0,0,25
491.82,8.8952e-09,4.80269e-09,3.99998,-9.39254e-13,5.13359e-12,24.9205,4,0,0,25
491.83,8.89593e-09,4.80312e-09,3.99998,-9.39297e-13,5.13367e-12,24.9216,4,0,0,25
491.84,8.89665e-09,4.80354e-09,3.99998,-9.39341e-13,5.13376e-12,24.9226,4,0,0,25
491.85,8.89738e-09,4.80396e-09,3.99998,-9.39384e-13,5.13384e-12,24.9237,4,0,0,25
491.86,8.8981e-09,4.80438e-09,3.99998,-9.39428e-13,5.13392e-12,24.9248,4,0,0,25
491.87,8.89883e-09,4.80481e-09,3.99998,-9.39472e-13,5.134e-12,24.9258,4,0,0,25
491.88,8.89955e-09,4.80523e-09,3.99998,-9.39515e-13,5.13407e-12,24.9269,4,0,0,25
491.89,8.90028e-09,4.80565e-09,3.99998,-9.39559e-13,5.13416e-12,24.928,4,0,0,25
491.9,8.901e-09,4.80607e-09,3.99998,-9.39602e-13,5.13423e-12,24.9291,4,0,0,25
491.91,8.90172e-09,4.8065e-09,3.99998,-9.39646e-13,5.13431e-12,24.9301,4,0,0,25
491.92,8.90245e-09,4.80692e-09,3.99998,-9.3969e-13,5.13439e-12,24.9312,4,0,0,25
491.93,8.90317e-09,4.80734e-09,3.99998,-9.39733e-13,5.13447e-12,24.9323,4,0,0,25
491.94,8.9039e-09,4.80777e-09,3.99998,-9.39777e-13,5.13456e-12,24.9334,4,0,0,25
491.95,8.90462e-09,4.80819e-09,3.99998,-9.39821e-13,5.13464e-12,24.9345,4,0,0,25
491.96,8.90535e-09,4.80861e-09,3.99998,-9.39864e-13,5.13473e-12,24.9356,4,0,0,25
491.97,8.90607e-09,4.80903e-09,3.99998,-9.39908e-13,5.13481e-12,24.9367,4,0,0,25
491.98,8.9068e-09,4.80946e-09,3.99998,-9.39952e-13,5.13489e-12,24.9378,4,0,0,25
491.99,8.90752e-09,4.80988e-09,3.99998,-9.39995e-13,5.13498e-12,24.9389,4,0,0,25
492,8.90825e-09,4.8103e-09,3.99998,-9.40039e-13,5.13506e-12,24.94,4,0,0,25
492.01,8.90897e-09,4.81072e-09,3.99998,-9.40083e-13,5.13515e-12,24.9411,4,0,0,25
492.02,8.9097e-09,4.81115e-09,3.99998,-9.40127e-13,5.13523e-12,24.9422,4,0,0,25
492.03,8.91042e-09,4.81157e-09,3.99998,-9.4017e-13,5.13532e-12,24.9433,4,0,0,25
492.04,8.91115e-09,4.81199e-09,3.99998,-9.40214e-13,5.13541e-12,24.9445,4,0,0,25
492.05,8.91187e-09,4.81242e-09,3.99998,-9.40258e-13,5.1355e-12,24.9456,4,0,0,25
492.06,8.9126e-09,4.81284e-09,3.99998,-9.40302e-13,5.13559e-12,24.9467,4,0,0,25
492.07,8.91332e-09,4.81326e-09,3.99998,-9.40345e-13,5.13568e-12,24.9478,4,0,0,25
492.08,8.91405e-09,4.81368e-09,3.99998,-9.40389e-13,5.13577e-12,24.949,4,0,0,25
492.09,8.91477e-09,4.81411e-09,3.99998,-9.40433e-13,5.13586e-12,24.9501,4,0,0,25
492.1,8.9155e-09,4.81453e-09,3.99998,-9.40477e-13,5.13595e-12,24.9512,4,0,0,25
492.11,8.91622e-09,4.81495e-09,3.99998,-9.40521e-13,5.13605e-12,24.9523,4,0,0,25
492.12,8.91695e-09,4.81538e-09,3.99998,-9.40565e-13,5.13614e-12,24.9535,4,0,0,25
492.13,8.91767e-09,4.8158e-09,3.99998,-9.40608e-13,5.13623e-12,24.9546,4,0,0,25
492.14,8.9184e-09,4.81622e-09,3.99998,-9.40652e-13,5.13633e-12,24.9558,4,0,0,25
492.15,8.91912e-09,4.81664e-09,3.99998,-9.40696e-13,5.13642e-12,24.9569,4,0,0,25
492.16,8.91985e-09,4.81707e-09,3.99998,-9.4074e-13,5.13652e-12,24.958,4,0,0,25
492.17,8.92057e-09,4.81749e-09,3.99998,-9.40784e-13,5.13661e-12,24.9592,4,0,0,25
492.18,8.9213e-09,4.81791e-09,3.99998,-9.40828e-13,5.1367e-12,24.9603,4,0,0,25
492.19,8.92203e-09,4.81834e-09,3.99998,-9.40872e-13,5.13678e-12,24.9615,4,0,0,25
492.2,8.92275e-09,4.81876e-09,3.99998,-9.40915e-13,5.13687e-12,24.9626,4,0,0,25
492.21,8.92348e-09,4.81918e-09,3.99997,-9.40959e-13,5.13696e-12,24.9638,4,0,0,25
492.22,8.9242e-09,4.81961e-09,3.99997,-9.41003e-13,5.13705e-12,24.9649,4,0,0,25
492.23,8.92493e-09,4.82003e-09,3.99997,-9.41047e-13,5.13714e-12,24.9661,4,0,0,25
492.24,8.92565e-09,4.82045e-09,3.99997,-9.41091e-13,5.13723e-12,24.9673,4,0,0,25
492.25,8.92638e-09,4.82088e-09,3.99997,-9.41135e-13,5.13732e-12,24.9684,4,0,0,25
492.26,8.9271e-09,4.8213e-09,3.99997,-9.41179e-13,5.13741e-12,24.9696,4,0,0,25
492.27,8.92783e-09,4.82172e-09,3.99997,-9.41223e-13,5.1375e-12,24.9707,4,0,0,25
492.28,8.92856e-09,4.82215e-09,3.99997,-9.41267e-13,5.13759e-12,24.9719,4,0,0,25
492.29,8.92928e-09,4.82257e-09,3.99997,-9.41311e-13,5.13769e-12,24.9731,4,0,0,25
492.3,8.93001e-09,4.82299e-09,3.99997,-9.41355e-13,5.13778e-12,24.9742,4,0,0,25
492.31,8.93073e-09,4.82342e-09,3.99997,-9.41399e-13,5.13788e-12,24.9754,4,0,0,25
492.32,8.93146e-09,4.82384e-09,3.99997,-9.41443e-13,5.13797e-12,24.9765,4,0,0,25
492.33,8.93218e-09,4.82426e-09,3.99997,-9.41487e-13,5.13806e-12,24.9777,4,0,0,25
492.34,8.93291e-09,4.82469e-09,3.99997,-9.41531e-13,5.13816e-12,24.9789,4,0,0,25
492.35,8.93364e-09,4.82511e-09,3.99997,-9.41575e-13,5.13825e-12,24.98,4,0,0,25
492.36,8.93436e-09,4.82553e-09,3.99997,-9.41619e-13,5.13835e-12,24.9812,4,0,0,25
492.37,8.93509e-09,4.82596e-09,3.99997,-9.41663e-13,5.13845e-12,24.9824,4,0,0,25
492.38,8.93581e-09,4.82638e-09,3.99997,-9.41707e-13,5.13855e-12,24.9835,4,0,0,25
492.39,8.93654e-09,4.8268e-09,3.99997,-9.41751e-13,5.13865e-12,24.9847,4,0,0,25
492.4,8.93727e-09,4.82723e-09,3.99997,-9.41795e-13,5.13875e-12,24.9859,4,0,0,25
492.41,8.93799e-09,4.82765e-09,3.99997,-9.41839e-13,5.13886e-12,24.987,4,0,0,25
492.42,8.93872e-09,4.82808e-09,3.99997,-9.41883e-13,5.13895e-12,24.9882,4,0,0,25
492.43,8.93944e-09,4.8285e-09,3.99997,-9.41927e-13,5.13905e-12,24.9894,4,0,0,25
492.44,8.94017e-09,4.82892e-09,3.99997,-9.41971e-13,5.13915e-12,24.9905,4,0,0,25
492.45,8.9409e-09,4.82935e-09,3.99997,-9.42015e-13,5.13925e-12,24.9917,4,0,0,25
492.46,8.94162e-09,4.82977e-09,3.99997,-9.42059e-13,5.13936e-12,24.9929,4,0,0,25
492.47,8.94235e-09,4.83019e-09,3.99997,-9.42103e-13,5.13946e-12,24.994,4,0,0,25
492.48,8.94307e-09,4.83062e-09,3.99997,-9.42147e-13,5.13956e-12,24.9952,4,0,0,25
492.49,8.9438e-09,4.83104e-09,3.99997,-9.42191e-13,5.13967e-12,24.9964,4,0,0,25
492.5,8.94453e-09,4.83147e-09,3.99997,-9.42235e-13,5.13978e-12,24.9975,4,0,0,25
492.51,8.94525e-09,4.83189e-09,3.99997,-9.42279e-13,5.13988e-12,24.9987,4,0,0,25
492.52,8.94598e-09,4.83231e-09,3.99997,-9.42323e-13,5.13998e-12,24.9999,4,0,0,25
492.53,8.94671e-09,4.83274e-09,3.99997,-9.42367e-13,5.14009e-12,25.001,4,0,0,25
492.54,8.94743e-09,4.83316e-09,3.99996,-9.42411e-13,5.14019e-12,25.0022,4,0,0,25
492.55,8.94816e-09,4.83358e-09,3.99996,-9.42455e-13,5.1403e-12,25.0033,4,0,0,25
492.56,8.94889e-09,4.83401e-09,3.99996,-9.42499e-13,5.1404e-12,25.0045,4,0,0,25
492.57,8.94961e-09,4.83443e-09,3.99996,-9.42543e-13,5.1405e-12,25.0057,4,0,0,25
492.58,8.95034e-09,4.83486e-09,3.99996,-9.42587e-13,5.14061e-12,25.0068,4,0,0,25
492.59,8.95107e-09,4.83528e-09,3.99996,-9.42631e-13,5.14071e-12,25.008,4,0,0,25
492.6,8.95179e-09,4.8357e-09,3.99996,-9.42675e-13,5.14083e-12,25.0091,4,0,0,25
492.61,8.95252e-09,4.83613e-09,3.99996,-9.42719e-13,5.14093e-12,25.0103,4,0,0,25
492.62,8.95325e-09,4.83655e-09,3.99996,-9.42763e-13,5.14104e-12,25.0114,4,0,0,25
492.63,8.95397e-09,4.83698e-09,3.99996,-9.42807e-13,5.14114e-12,25.0126,4,0,0,25
492.64,8.9547e-09,4.8374e-09,3.99996,-9.42851e-13,5.14125e-12,25.0137,4,0,0,25
492.65,8.95543e-09,4.83782e-09,3.99996,-9.42894e-13,5.14135e-12,25.0149,4,0,0,25
492.66,8.95615e-09,4.83825e-09,3.99996,-9.42938e-13,5.14146e-12,25.016,4,0,0,25
492.67,8.95688e-09,4.83867e-09,3.99996,-9.42982e-13,5.14157e-12,25.0172,4,0,0,25
492.68,8.95761e-09,4.8391e-09,3.99996,-9.43026e-13,5.14167e-12,25.0183,4,0,0,25
492.69,8.95833e-09,4.83952e-09,3.99996,-9.4307e-13,5.14177e-12,25.0195,4,0,0,25
492.7,8.95906e-09,4.83995e-09,3.99996,-9.43114e-13,5.14187e-12,25.0206,4,0,0,25
492.71,8.95979e-09,4.84037e-09,3.99996,-9.43158e-13,5.14197e-12,25.0218,4,0,0,25
492.72,8.96051e-09,4.84079e-09,3.99996,-9.43202e-13,5.14207e-12,25.0229,4,0,0,25
492.73,8.96124e-09,4.84122e-09,3.99996,-9.43246e-13,5.14218e-12,25.024,4,0,0,25
492.74,8.96197e-09,4.84164e-09,3.99996,-9.4329e-13,5.14227e-12,25.0252,4,0,0,25
492.75,8.96269e-09,4.84207e-09,3.99996,-9.43334e-13,5.14237e-12,25.0263,4,0,0,25
492.76,8.96342e-09,4.84249e-09,3.99996,-9.43378e-13,5.14246e-12,25.0274,4,0,0,25
492.77,8.96415e-09,4.84291e-09,3.99996,-9.43422e-13,5.14256e-12,25.0286,4,0,0,25
492.78,8.96488e-09,4.84334e-09,3.99996,-9.43466e-13,5.14265e-12,25.0297,4,0,0,25
492.79,8.9656e-09,4.84376e-09,3.99996,-9.4351e-13,5.14275e-12,25.0308,4,0,0,25
492.8,8.96633e-09,4.84419e-09,3.99996,-9.43553e-13,5.14284e-12,25.0319,4,0,0,25
492.81,8.96706e-09,4.84461e-09,3.99996,-9.43597e-13,5.14293e-12,25.033,4,0,0,25
492.82,8.96778e-09,4.84504e-09,3.99996,-9.43641e-13,5.14302e-12,25.0342,4,0,0,25
492.83,8.96851e-09,4.84546e-09,3.99996,-9.43685e-13,5.1431e-12,25.0353,4,0,0,25
492.84,8.96924e-09,4.84589e-09,3.99995,-9.43729e-13,5.14319e-12,25.0364,4,0,0,25
492.85,8.96997e-09,4.84631e-09,3.99995,-9.43773e-13,5.14328e-12,25.0375,4,0,0,25
492.86,8.97069e-09,4.84673e-09,3.99995,-9.43817e-13,5.14337e-12,25.0386,4,0,0,25
492.87,8.97142e-09,4.84716e-09,3.99995,-9.43861e-13,5.14346e-12,25.0397,4,0,0,25
492.88,8.97215e-09,4.84758e-09,3.99995,-9.43904e-13,5.14354e-12,25.0408,4,0,0,25
492.89,8.97288e-09,4.84801e-09,3.99995,-9.43948e-13,5.14363e-12,25.0419,4,0,0,25
492.9,8.9736e-09,4.84843e-09,3.99995,-9.43992e-13,5.14372e-12,25.043,4,0,0,25
492.91,8.97433e-09,4.84886e-09,3.99995,-9.44036e-13,5.14381e-12,25.0441,4,0,0,25
492.92,8.97506e-09,4.84928e-09,3.99995,-9.4408e-13,5.14389e-12,25.0452,4,0,0,25
492.93,8.97579e-09,4.84971e-09,3.99995,-9.44123e-13,5.14398e-12,25.0462,4,0,0,25
492.94,8.97651e-09,4.85013e-09,3.99995,-9.44167e-13,5.14407e-12,25.0473,4,0,0,25
492.95,8.97724e-09,4.85056e-09,3.99995,-9.44211e-13,5.14416e-12,25.0484,4,0,0,25
492.96,8.97797e-09,4.85098e-09,3.99995,-9.44255e-13,5.14425e-12,25.0495,4,0,0,25
492.97,8.9787e-09,4.85141e-09,3.99995,-9.44298e-13,5.14434e-12,25.0505,4,0,0,25
492.98,8.97942e-09,4.85183e-09,3.99995,-9.44342e-13,5.14444e-12,25.0516,4,0,0,25
492.99,8.98015e-09,4.85226e-09,3.99995,-9.44386e-13,5.14454e-12,25.0527,4,0,0,25
493,8.98088e-09,4.85268e-09,3.99995,-9.4443e-13,5.14463e-12,25.0537,4,0,0,25
493.01,8.98161e-09,4.85311e-09,3.99995,-9.44473e-13,5.14472e-12,25.0548,4,0,0,25
493.02,8.98234e-09,4.85353e-09,3.99995,-9.44517e-13,5.14482e-12,25.0558,4,0,0,25
493.03,8.98306e-09,4.85396e-09,3.99995,-9.44561e-13,5.14491e-12,25.0569,4,0,0,25
493.04,8.98379e-09,4.85438e-09,3.99995,-9.44604e-13,5.14501e-12,25.0579,4,0,0,25
493.05,8.98452e-09,4.8548e-09,3.99995,-9.44648e-13,5.1451e-12,25.0589,4,0,0,25
493.06,8.98525e-09,4.85523e-09,3.99995,-9.44692e-13,5.1452e-12,25.06,4,0,0,25
493.07,8.98597e-09,4.85565e-09,3.99995,-9.44735e-13,5.14529e-12,25.061,4,0,0,25
493.08,8.9867e-09,4.85608e-09,3.99995,-9.44779e-13,5.14539e-12,25.062,4,0,0,25
493.09,8.98743e-09,4.8565e-09,3.99995,-9.44822e-13,5.14548e-12,25.0631,4,0,0,25
493.1,8.98816e-09,4.85693e-09,3.99995,-9.44866e-13,5.14557e-12,25.0641,4,0,0,25
493.11,8.98889e-09,4.85735e-09,3.99995,-9.44909e-13,5.14566e-12,25.0651,4,0,0,25
493.12,8.98962e-09,4.85778e-09,3.99995,-9.44953e-13,5.14575e-12,25.0661,4,0,0,25
493.13,8.99034e-09,4.85821e-09,3.99995,-9.44997e-13,5.14584e-12,25.0671,4,0,0,25
493.14,8.99107e-09,4.85863e-09,3.99995,-9.4504e-13,5.14593e-12,25.0681,4,0,0,25
493.15,8.9918e-09,4.85906e-09,3.99995,-9.45084e-13,5.14602e-12,25.0691,4,0,0,25
493.16,8.99253e-09,4.85948e-09,3.99995,-9.45127e-13,5.14611e-12,25.0701,4,0,0,25
493.17,8.99326e-09,4.85991e-09,3.99995,-9.45171e-13,5.14621e-12,25.0711,4,0,0,25
493.18,8.99398e-09,4.86033e-09,3.99994,-9.45214e-13,5.1463e-12,25.0721,4,0,0,25
493.19,8.99471e-09,4.86076e-09,3.99994,-9.45258e-13,5.1464e-12,25.073,4,0,0,25
493.2,8.99544e-09,4.86118e-09,3.99994,-9.45301e-13,5.14649e-12,25.074,4,0,0,25
493.21,8.99617e-09,4.86161e-09,3.99994,-9.45344e-13,5.14659e-12,25.075,4,0,0,25
493.22,8.9969e-09,4.86203e-09,3.99994,-9.45388e-13,5.14669e-12,25.0759,4,0,0,25
493.23,8.99763e-09,4.86246e-09,3.99994,-9.45431e-13,5.1468e-12,25.0769,4,0,0,25
493.24,8.99835e-09,4.86288e-09,3.99994,-9.45474e-13,5.1469e-12,25.0778,4,0,0,25
493.25,8.99908e-09,4.86331e-09,3.99994,-9.45518e-13,5.14701e-12,25.0788,4,0,0,25
493.26,8.99981e-09,4.86373e-09,3.99994,-9.45561e-13,5.1471e-12,25.0797,4,0,0,25
493.27,9.00054e-09,4.86416e-09,3.99994,-9.45604e-13,5.1472e-12,25.0807,4,0,0,25
493.28,9.00127e-09,4.86458e-09,3.99994,-9.45648e-13,5.14729e-12,25.0816,4,0,0,25
493.29,9.002e-09,4.86501e-09,3.99994,-9.45691e-13,5.14739e-12,25.0825,4,0,0,25
493.3,9.00273e-09,4.86543e-09,3.99994,-9.45734e-13,5.14749e-12,25.0834,4,0,0,25
493.31,9.00345e-09,4.86586e-09,3.99994,-9.45777e-13,5.14758e-12,25.0843,4,0,0,25
493.32,9.00418e-09,4.86629e-09,3.99994,-9.45821e-13,5.14768e-12,25.0853,4,0,0,25
493.33,9.00491e-09,4.86671e-09,3.99994,-9.45864e-13,5.14777e-12,25.0862,4,0,0,25
493.34,9.00564e-09,4.86714e-09,3.99994,-9.45907e-13,5.14787e-12,25.0871,4,0,0,25
493.35,9.00637e-09,4.86756e-09,3.99994,-9.4595e-13,5.14796e-12,25.0879,4,0,0,25
493.36,9.0071e-09,4.86799e-09,3.99994,-9.45993e-13,5.14805e-12,25.0888,4,0,0,25
493.37,9.00783e-09,4.86841e-09,3.99994,-9.46036e-13,5.14814e-12,25.0897,4,0,0,25
493.38,9.00856e-09,4.86884e-09,3.99994,-9.4608e-13,5.14822e-12,25.0906,4,0,0,25
493.39,9.00929e-09,4.86926e-09,3.99994,-9.46123e-13,5.14831e-12,25.0915,4,0,0,25
493.4,9.01001e-09,4.86969e-09,3.99994,-9.46166e-13,5.1484e-12,25.0923,4,0,0,25
493.41,9.01074e-09,4.87012e-09,3.99994,-9.46209e-13,5.14849e-12,25.0932,4,0,0,25
493.42,9.01147e-09,4.87054e-09,3.99994,-9.46252e-13,5.14858e-12,25.094,4,0,0,25
493.43,9.0122e-09,4.87097e-09,3.99994,-9.46295e-13,5.14867e-12,25.0949,4,0,0,25
493.44,9.01293e-09,4.87139e-09,3.99994,-9.46338e-13,5.14876e-12,25.0957,4,0,0,25
493.45,9.01366e-09,4.87182e-09,3.99994,-9.46381e-13,5.14885e-12,25.0965,4,0,0,25
493.46,9.01439e-09,4.87224e-09,3.99994,-9.46424e-13,5.14893e-12,25.0974,4,0,0,25
493.47,9.01512e-09,4.87267e-09,3.99994,-9.46467e-13,5.14902e-12,25.0982,4,0,0,25
493.48,9.01585e-09,4.8731e-09,3.99994,-9.4651e-13,5.14911e-12,25.099,4,0,0,25
493.49,9.01658e-09,4.87352e-09,3.99994,-9.46552e-13,5.14921e-12,25.0998,4,0,0,25
493.5,9.01731e-09,4.87395e-09,3.99994,-9.46595e-13,5.1493e-12,25.1006,4,0,0,25
493.51,9.01803e-09,4.87437e-09,3.99994,-9.46638e-13,5.1494e-12,25.1014,4,0,0,25
493.52,9.01876e-09,4.8748e-09,3.99994,-9.46681e-13,5.14949e-12,25.1022,4,0,0,25
493.53,9.01949e-09,4.87523e-09,3.99994,-9.46724e-13,5.14959e-12,25.103,4,0,0,25
493.54,9.02022e-09,4.87565e-09,3.99994,-9.46767e-13,5.14969e-12,25.1037,4,0,0,25
493.55,9.02095e-09,4.87608e-09,3.99994,-9.46809e-13,5.14978e-12,25.1045,4,0,0,25
493.56,9.02168e-09,4.8765e-09,3.99994,-9.46852e-13,5.14988e-12,25.1053,4,0,0,25
493.57,9.02241e-09,4.87693e-09,3.99994,-9.46895e-13,5.14997e-12,25.106,4,0,0,25
493.58,9.02314e-09,4.87736e-09,3.99994,-9.46937e-13,5.15006e-12,25.1068,4,0,0,25
493.59,9.02387e-09,4.87778e-09,3.99994,-9.4698e-13,5.15015e-12,25.1075,4,0,0,25
493.6,9.0246e-09,4.87821e-09,3.99994,-9.47023e-13,5.15025e-12,25.1082,4,0,0,25
493.61,9.02533e-09,4.87863e-09,3.99994,-9.47065e-13,5.15034e-12,25.109,4,0,0,25
493.62,9.02606e-09,4.87906e-09,3.99994,-9.47108e-13,5.15044e-12,25.1097,4,0,0,25
493.63,9.02679e-09,4.87949e-09,3.99994,-9.4715e-13,5.15054e-12,25.1104,4,0,0,25
493.64,9.02752e-09,4.87991e-09,3.99994,-9.47193e-13,5.15064e-12,25.1111,4,0,0,25
493.65,9.02825e-09,4.88034e-09,3.99994,-9.47235e-13,5.15074e-12,25.1118,4,0,0,25
493.66,9.02898e-09,4.88076e-09,3.99994,-9.47278e-13,5.15083e-12,25.1125,4,0,0,25
493.67,9.02971e-09,4.88119e-09,3.99994,-9.4732e-13,5.15093e-12,25.1132,4,0,0,25
493.68,9.03044e-09,4.88162e-09,3.99994,-9.47363e-13,5.15102e-12,25.1138,4,0,0,25
493.69,9.03117e-09,4.88204e-09,3.99994,-9.47405e-13,5.15111e-12,25.1145,4,0,0,25
493.7,9.0319e-09,4.88247e-09,3.99994,-9.47448e-13,5.15121e-12,25.1152,4,0,0,25
493.71,9.03263e-09,4.8829e-09,3.99994,-9.4749e-13,5.1513e-12,25.1158,4,0,0,25
493.72,9.03336e-09,4.88332e-09,3.99994,-9.47532e-13,5.15139e-12,25.1165,4,0,0,25
493.73,9.03409e-09,4.88375e-09,3.99994,-9.47575e-13,5.15149e-12,25.1171,4,0,0,25
493.74,9.03482e-09,4.88418e-09,3.99994,-9.47617e-13,5.15159e-12,25.1177,4,0,0,25
493.75,9.03555e-09,4.8846e-09,3.99994,-9.47659e-13,5.15169e-12,25.1184,4,0,0,25
493.76,9.03628e-09,4.88503e-09,3.99994,-9.47701e-13,5.15179e-12,25.119,4,0,0,25
493.77,9.03701e-09,4.88545e-09,3.99994,-9.47744e-13,5.1519e-12,25.1196,4,0,0,25
493.78,9.03774e-09,4.88588e-09,3.99994,-9.47786e-13,5.152e-12,25.1202,4,0,0,25
493.79,9.03847e-09,4.88631e-09,3.99994,-9.47828e-13,5.15211e-12,25.1208,4,0,0,25
493.8,9.0392e-09,4.88673e-09,3.99994,-9.4787e-13,5.15222e-12,25.1214,4,0,0,25
493.81,9.03993e-09,4.88716e-09,3.99994,-9.47912e-13,5.15233e-12,25.1219,4,0,0,25
493.82,9.04066e-09,4.88759e-09,3.99994,-9.47954e-13,5.15243e-12,25.1225,4,0,0,25
493.83,9.04139e-09,4.88801e-09,3.99994,-9.47996e-13,5.15254e-12,25.1231,4,0,0,25
493.84,9.04212e-09,4.88844e-09,3.99994,-9.48038e-13,5.15264e-12,25.1236,4,0,0,25
493.85,9.04285e-09,4.88887e-09,3.99994,-9.4808e-13,5.15275e-12,25.1242,4,0,0,25
493.86,9.04358e-09,4.88929e-09,3.99994,-9.48122e-13,5.15286e-12,25.1247,4,0,0,25
493.87,9.04431e-09,4.88972e-09,3.99994,-9.48164e-13,5.15297e-12,25.1252,4,0,0,25
493.88,9.04504e-09,4.89015e-09,3.99994,-9.48206e-13,5.15307e-12,25.1258,4,0,0,25
493.89,9.04577e-09,4.89057e-09,3.99994,-9.48248e-13,5.15318e-12,25.1263,4,0,0,25
493.9,9.0465e-09,4.891e-09,3.99994,-9.48289e-13,5.15328e-12,25.1268,4,0,0,25
493.91,9.04723e-09,4.89143e-09,3.99994,-9.48331e-13,5.15339e-12,25.1273,4,0,0,25
493.92,9.04796e-09,4.89185e-09,3.99994,-9.48373e-13,5.15349e-12,25.1278,4,0,0,25
493.93,9.04869e-09,4.89228e-09,3.99994,-9.48415e-13,5.15359e-12,25.1283,4,0,0,25
493.94,9.04942e-09,4.89271e-09,3.99994,-9.48456e-13,5.15369e-12,25.1287,4,0,0,25
493.95,9.05015e-09,4.89313e-09,3.99994,-9.48498e-13,5.15379e-12,25.1292,4,0,0,25
493.96,9.05088e-09,4.89356e-09,3.99994,-9.48539e-13,5.15389e-12,25.1297,4,0,0,25
493.97,9.05161e-09,4.89399e-09,3.99994,-9.48581e-13,5.15399e-12,25.1301,4,0,0,25
493.98,9.05234e-09,4.89441e-09,3.99994,-9.48623e-13,5.15408e-12,25.1306,4,0,0,25
493.99,9.05307e-09,4.89484e-09,3.99994,-9.48664e-13,5.15417e-12,25.131,4,0,0,25
494,9.0538e-09,4.89527e-09,3.99994,-9.48706e-13,5.15427e-12,25.1314,4,0,0,25
494.01,9.05453e-09,4.89569e-09,3.99994,-9.48747e-13,5.15436e-12,25.1318,4,0,0,25
494.02,9.05526e-09,4.89612e-09,3.99994,-9.48788e-13,5.15446e-12,25.1322,4,0,0,25
494.03,9.056e-09,4.89655e-09,3.99994,-9.4883e-13,5.15456e-12,25.1326,4,0,0,25
494.04,9.05673e-09,4.89698e-09,3.99994,-9.48871e-13,5.15465e-12,25.133,4,0,0,25
494.05,9.05746e-09,4.8974e-09,3.99994,-9.48913e-13,5.15475e-12,25.1334,4,0,0,25
